iter,wall_time_s,mass_kg,global_max_fi,global_mean_fi,n_mystran_fail,zone0_max_fi,zone1_max_fi,zone2_max_fi,zone3_max_fi,zone4_max_fi,zone5_max_fi,zone6_max_fi,zone7_max_fi,zone0_thickness_scale,zone1_thickness_scale,zone2_thickness_scale,zone3_thickness_scale,zone4_thickness_scale,zone5_thickness_scale,zone6_thickness_scale,zone7_thickness_scale,zone0_ply_0,zone0_ply_45,zone0_ply_-45,zone0_ply_90,zone1_ply_0,zone1_ply_45,zone1_ply_-45,zone1_ply_90,zone2_ply_0,zone2_ply_45,zone2_ply_-45,zone2_ply_90,zone3_ply_0,zone3_ply_45,zone3_ply_-45,zone3_ply_90,zone4_ply_0,zone4_ply_45,zone4_ply_-45,zone4_ply_90,zone5_ply_0,zone5_ply_45,zone5_ply_-45,zone5_ply_90,zone6_ply_0,zone6_ply_45,zone6_ply_-45,zone6_ply_90,zone7_ply_0,zone7_ply_45,zone7_ply_-45,zone7_ply_90,zone0_total_plies,zone1_total_plies,zone2_total_plies,zone3_total_plies,zone4_total_plies,zone5_total_plies,zone6_total_plies,zone7_total_plies
10,2.2151119709014893,9.718879891983919,0.8006566438419065,0.31279212902449094,0,0.7992656553470546,0.7988586033608053,0.7999711560878076,0.7999773571652964,0.8006566438419065,0.8004454487669773,0.8005876890850128,0.7998767806661775,0.6974993849464121,0.5357989541477929,0.41808963495424173,0.32070515236212715,0.5262785456937679,0.7271480879510713,0.7752162463768013,0.8364747289880194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
11,2.150566339492798,9.717744038712768,0.800345597661491,0.31281137152290167,0,0.7996113685026666,0.799371524818048,0.799974537575342,0.7999558383066661,0.800345597661491,0.800192894189911,0.8002509333585617,0.7999984770195894,0.697179256856557,0.5354167296943251,0.41808209786629225,0.32070061381603115,0.5264945316726162,0.7273505299630636,0.7755009877058763,0.8364103103262286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
12,2.0554888248443604,9.717069121324785,0.8002170499600005,0.3128264989259256,0,0.7997960206314553,0.7996752606139095,0.7999860121201463,0.7999809749521283,0.8002170499600005,0.8001097388260512,0.800100528545104,0.7999603073739536,0.6970099157199933,0.5352064196151908,0.41807544450134365,0.32069176213968154,0.5266082537219497,0.7274382185201002,0.7756226121230092,0.8364095141784049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
13,2.469191789627075,9.716706840665454,0.80013965903573,0.31284153352624583,0,0.7999055228794535,0.7998446387684865,0.800006910525974,0.8000090105124501,0.8001259918573568,0.8000996988464912,0.80013965903573,0.7999763299787209,0.6969210559434446,0.5350977929876047,0.418071789508164,0.3206879489046023,0.5266796914097037,0.7274881111551783,0.7756713447559758,0.8363887646221124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
14,2.4183716773986816,9.71665692816003,0.8000735275552228,0.31283688305627017,0,0.7999320311735546,0.7998947180665393,0.7999823634405673,0.8000045707847203,0.8000735275552228,0.8000310977205223,0.8000435558257528,0.7999494166812371,0.696879904009311,0.5350458345800431,0.41807359519313925,0.3206897548813249,0.5267211647550492,0.7275334422336273,0.7757390507010083,0.8363763912847022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
15,2.1328141689300537,9.716515145264516,0.8001622664002461,0.31284669123674236,0,0.7999915459068037,0.7999778212431747,0.8000080166536779,0.7999973989324087,0.7999859250605521,0.8000072491610314,0.8000399448158264,0.8001622664002461,0.6968503001910303,0.5350106279175714,0.41806898683075866,0.3206906710087196,0.5267453700797544,0.727547582628413,0.7757601681728347,0.8363499496011984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
16,2.7332820892333984,9.716607749734,0.8000532087848452,0.3128360025572386,0,0.7999687825670196,0.7999559340210476,0.7999918624347317,0.8000017990096825,0.8000532087848452,0.7999919289438598,0.7999466093261829,0.7999213386067798,0.6968466181676668,0.5350032117484367,0.41807108152718425,0.3206901496724001,0.5267407363865118,0.7275508789469032,0.7757795354209865,0.8364347692859907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
17,2.0842418670654297,9.716463043610123,0.8000661842348907,0.3128459901600176,0,0.7999927210708088,0.7999916466363455,0.800001629636176,0.8000060243702675,0.8000261137391275,0.8000411685186987,0.8000661842348907,0.7999597099373313,0.6968330220660417,0.5349884770982689,0.41806895522673876,0.32069051025032774,0.5267582534080815,0.7275472088819102,0.7757536483009055,0.8363936473333096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
18,2.4864580631256104,9.716510791047918,0.8001303113877432,0.3128387133887486,0,0.7999927821952688,0.7999914231142539,0.7999966551833231,0.7999629094894875,0.7999696938143858,0.7999558996067656,0.7999334090080802,0.8001303113877432,0.6968298519421506,0.5349856840024563,0.4180693810394222,0.3206917177243121,0.5267668506753393,0.7275659289074558,0.7757857374644532,0.8363725858630179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
19,1.914872407913208,9.716462156254602,0.8000661842348907,0.312846734664478,0,0.8000051679014774,0.7999915045661967,0.800001629636176,0.8000050723384636,0.8000265917261429,0.8000411685186987,0.8000661842348907,0.7999597099373313,0.6968267084535243,0.5349828161830266,0.41806850706102355,0.3206842835871074,0.5267568729916193,0.7275458751927253,0.7757534497508438,0.8364407039082267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
20,2.933682680130005,9.716527022506869,0.8000149250120077,0.312837289122241,0,0.7999816086485122,0.7999921209561328,0.7999906080608413,0.8000014104140922,0.8000149250120077,0.799985500761435,0.7999544324543584,0.7999252122251229,0.6968289591608844,0.5349799756135886,0.41806893287325053,0.32068530022412384,0.5267656276006885,0.7275645951839547,0.7757855389061784,0.8364196412529897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
21,3.1062304973602295,9.716412518821206,0.8000056299398896,0.3128380609433845,0,0.7999934799189721,0.7999808459347996,0.7999906080608413,0.8000032105214326,0.8000056299398896,0.7999970070766189,0.7999579199874509,0.7999277580839012,0.6968209493944376,0.5349773411569037,0.4180664788245119,0.3206855829110405,0.5267705413402616,0.7275580019760566,0.7757634447543332,0.8363805450255942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
22,2.273240804672241,9.716310736264203,0.8001686866398401,0.31285321683298817,0,0.8000279559462049,0.8000385375647553,0.800025762943501,0.7999982891626767,0.7999605708167502,0.8000157343708877,0.8000547343983119,0.8001686866398401,0.6968181098137801,0.5349709367876079,0.4180640247901785,0.3206862263910011,0.5267723948943137,0.7275566410227096,0.7757430421696517,0.8363427814423688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
23,2.4285802841186523,9.716528279914556,0.8000279944389482,0.31283688128211984,0,0.7999812903511371,0.7999687727601136,0.7999901149197777,0.8000019315971955,0.8000279944389482,0.7999828545397543,0.7999526963637507,0.7999233566966057,0.6968302849447755,0.5349838220858071,0.4180707563900851,0.32068588348977284,0.5267594135160079,0.7275637958014793,0.7757695795625629,0.8364309563508414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
24,2.783686637878418,9.716394825773145,0.8000679204042288,0.3128458500046608,0,0.8000048126940471,0.8000036267628887,0.8000007558770136,0.8000058300631668,0.7999979159579275,0.8000366365834088,0.8000679204042288,0.7999615654904753,0.6968221365385577,0.5349733807932148,0.4180681734757316,0.3206862706372436,0.5267686299749091,0.7275559992913936,0.7757466441113098,0.836390889581119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
25,2.5561881065368652,9.716451476624046,0.8001323297169198,0.31284124157028015,0,0.8000048126940471,0.8000032195017569,0.7999993889760525,0.799993348315412,0.7999577213254989,0.7999531034502518,0.7999386325865889,0.8001323297169198,0.6968242325334004,0.5349745934317172,0.4180683709808081,0.3206874391505027,0.526767943844917,0.7275726587701765,0.7757795747523392,0.8363707981601114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
26,2.188615083694458,9.716441404557605,0.8000679357761078,0.31284773081187756,0,0.800004751572265,0.8000034430253146,0.8000017062780203,0.800006351253313,0.8000292694202465,0.8000437505076896,0.8000679357761078,0.7999597099373313,0.6968263285345477,0.5349756699014943,0.41806821132469163,0.3206861059556923,0.5267540244383948,0.7275513333655593,0.7757498200111643,0.8364399711044617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
27,2.3461990356445312,9.716522472672994,0.800014134482333,0.3128366026208952,0,0.7999811923349494,0.7999806667408557,0.7999906080608413,0.8000008892333366,0.800014134482333,0.7999765764430709,0.7999552958829057,0.7999252122251229,0.6968283979224578,0.5349768211107281,0.4180686571625666,0.32068737892987537,0.5267636605539622,0.7275712275781875,0.7757827582399693,0.8364189084676776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
28,2.138324022293091,9.716389667399538,0.8000722715735521,0.3128475941344405,0,0.800016843271788,0.8000154395172516,0.8000008325202881,0.8000061569521579,0.8000029587354578,0.8000401185402667,0.8000722715735521,0.7999615654904753,0.6968202068505166,0.5349703568322789,0.4180662031154464,0.32068755715856784,0.5267683140112458,0.7275605761368943,0.7757610828129292,0.8363798122745342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
29,2.2311837673187256,9.716483104306118,0.8001303113877432,0.3128405280870559,0,0.7999937739918908,0.8000034312775329,0.7999975648182065,0.799993348315412,0.7999569308129995,0.7999450792342121,0.7999394960223198,0.8001303113877432,0.6968275423080986,0.5349755191348122,0.41806642064581884,0.3206887911947847,0.5267692881163012,0.7275788190545631,0.7757961237342763,0.8363597211196209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
30,3.730836868286133,9.716449559421616,0.8000343058126799,0.3128392856370764,0,0.7999937370899379,0.7999920232136795,0.7999933826100417,0.8000014104140922,0.8000343058126799,0.7999926145366194,0.7999561838947001,0.7999252122251229,0.696824830774393,0.5349766664157368,0.41806578435348385,0.3206874579943535,0.5267551084131912,0.7275538445633671,0.7757667870146796,0.8364278381170656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
31,3.6868908405303955,9.716372231516303,0.8000696719459823,0.3128482867585016,0,0.8000053270509727,0.8000038339959374,0.8000159548798248,0.800006351253313,0.8000154094557368,0.8000446504829223,0.8000696719459823,0.7999615654904753,0.6968221031798653,0.5349739992941402,0.4180640552882818,0.32068774068317224,0.5267664026394895,0.7275504862369444,0.775745542590162,0.8363887415065292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
32,2.3133068084716797,9.71645814599937,0.8001323297169198,0.31284124157028015,0,0.8000048126940471,0.8000032195017569,0.7999993889760525,0.799993348315412,0.7999577213254989,0.7999531034502518,0.7999386325865889,0.8001323297169198,0.6968244231841543,0.5349752812242277,0.4180682241393825,0.32068901366384445,0.5267714758792176,0.7275707896622948,0.7757793224036242,0.8363686501371217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
33,2.1175036430358887,9.716448073633886,0.8000679357761078,0.31284773081187756,0,0.800004751572265,0.8000034430253146,0.8000017062780203,0.800006351253313,0.8000292694202465,0.8000437505076896,0.8000679357761078,0.7999597099373313,0.696826519185875,0.5349763576953888,0.41806806448332207,0.32068768046248836,0.5267575563793644,0.7275494643124618,0.7757495676721281,0.8364378229038174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
34,2.2314772605895996,9.716529141862946,0.7999999372038623,0.31283596320480256,0,0.7999701537677416,0.7999809110962386,0.7999906080608413,0.7999999372038623,0.7999997966310683,0.7999774870943939,0.7999544324543584,0.7999252122251229,0.6968285885743513,0.5349775089061026,0.4180685103210404,0.3206889534429215,0.526767192559543,0.7275693584739824,0.7757825058902188,0.8364167603211279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
35,2.0737829208374023,9.716371805264743,0.8000705354015343,0.3128482208498016,0,0.800016684121724,0.8000156956232087,0.8000017829221915,0.8000058300631668,0.8000165060735064,0.8000383722155755,0.8000705354015343,0.7999615654904753,0.6968155900069144,0.5349711263222389,0.4180660562747822,0.32068894085665417,0.5267671256044922,0.7275591211613016,0.7757604118247531,0.8363776642283939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
36,2.6136815547943115,9.716471971680972,0.8001303113877432,0.3128405280870559,0,0.7999937739918908,0.8000034312775329,0.7999975648182065,0.799993348315412,0.7999569308129995,0.7999450792342121,0.7999394960223198,0.8001303113877432,0.6968228561044911,0.5349763742630053,0.41806652213681295,0.320690109379643,0.5267725598900522,0.7275765699459522,0.775794610932342,0.83635757312508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
37,2.9772894382476807,9.716438426668187,0.8000374615081618,0.31284072806660146,0,0.8000052901428225,0.7999921698273617,0.7999933826100417,0.80000416255216,0.8000374615081618,0.8000041208965871,0.7999579353381059,0.7999253747900293,0.6968201445890206,0.5349775215457637,0.41806588584432347,0.3206887761737317,0.5267583800988719,0.7275515955319579,0.7757652742699519,0.836425689947582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
38,2.081892251968384,9.716390127986577,0.8000687838590643,0.3128470057234518,0,0.800005069871304,0.8000037896673696,0.8000159548798248,0.800004878031543,0.8000002810699418,0.8000375365539463,0.8000687838590643,0.7999615654904753,0.6968224485128247,0.5349749034417942,0.4180641567787017,0.3206896104760804,0.526770713325969,0.7275534693850121,0.7757448790799698,0.8363866784208713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
39,2.6606874465942383,9.71645972218291,0.8001323297169198,0.31284124157028015,0,0.8000048126940471,0.8000032195017569,0.7999993889760525,0.799993348315412,0.7999577213254989,0.7999531034502518,0.7999386325865889,0.8001323297169198,0.6968246565129095,0.5349761705523787,0.4180683256308145,0.3206905881848526,0.5267708058631025,0.7275705380412948,0.7757782282839901,0.8363665871010224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
40,3.1944632530212402,9.716449649707858,0.8000679357761078,0.31284773081187756,0,0.800004751572265,0.8000034430253146,0.8000017062780203,0.800006351253313,0.8000292694202465,0.8000437505076896,0.8000679357761078,0.7999597099373313,0.6968267525153321,0.5349772470253292,0.4180681659747153,0.3206892549769507,0.526756886380954,0.7275492126988369,0.7757484735944585,0.8364357596970925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
41,3.676189422607422,9.716530717926812,0.800014134482333,0.3128366026208952,0,0.7999811923349494,0.7999806667408557,0.7999906080608413,0.8000008892333366,0.800014134482333,0.7999765764430709,0.7999552958829057,0.7999252122251229,0.6968288219045012,0.5349783982379568,0.4180686118125419,0.32069052796363395,0.526766522548876,0.7275691068534773,0.7757814117660949,0.8364146971663572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
42,1.8109548091888428,9.716397912965313,0.8000696719459823,0.3128468034286557,0,0.8000049718436228,0.8000155815897105,0.8000008325202881,0.800004878031543,0.8000002810699418,0.8000375365539463,0.8000696719459823,0.7999615654904753,0.6968206308275763,0.5349719339404507,0.41806615776568795,0.3206907061940766,0.5267711760314426,0.727558455443231,0.7757597363766754,0.8363756011700599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
43,1.7714152336120605,9.716469167568663,0.8001303113877432,0.3128391266713062,0,0.799993516816005,0.7999920258587262,0.7999961979208463,0.7999632363845723,0.7999577213254989,0.799951357182336,0.7999368965147038,0.8001303113877432,0.6968227961295824,0.534977143761189,0.41806637529603674,0.32069168390618935,0.5267712685686575,0.7275755242164883,0.7757935168082055,0.8363555101163039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
44,3.436685800552368,9.716413276583143,0.8000696719459823,0.3128485098108814,0,0.8000166230026841,0.8000038014150488,0.8000017062780203,0.800006351253313,0.8000316345699167,0.8000446504829223,0.8000696719459823,0.7999615654904753,0.6968199726105829,0.5349744775216123,0.41806538184513026,0.3206843152901031,0.5267573490742823,0.7275534046392625,0.7757629197614675,0.8364236267707851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
45,2.215587854385376,9.71651563774265,0.8000017373106663,0.3128367018204046,0,0.7999820249644386,0.7999807690372918,0.7999892411641758,0.8000017373106663,0.8000016837694095,0.7999792226552389,0.7999552958829057,0.7999252122251229,0.6968272121357548,0.5349757485591308,0.4180658276799878,0.3206855882571781,0.5267677639131501,0.7275737081460555,0.775796700331618,0.8364035345633789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
46,2.0204665660858154,9.716377618926362,0.8001323297169198,0.3128447747063634,0,0.8000169413026996,0.800015935441047,0.8000164887802798,0.799993348315412,0.7999632419582698,0.7999663450992947,0.7999421354706181,0.8001323297169198,0.6968193837020559,0.5349693184974619,0.4180630164914855,0.32068593646373617,0.5267683182603042,0.7275642599899472,0.7757750245150348,0.836364439088848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
47,2.144533395767212,9.716423446738284,0.8000679357761078,0.31284773081187756,0,0.800004751572265,0.8000034430253146,0.8000017062780203,0.800006351253313,0.8000292694202465,0.8000437505076896,0.8000679357761078,0.7999597099373313,0.6968267618446222,0.534974646604985,0.41806732483474923,0.32068460327517295,0.5267562164029138,0.727548956175618,0.7757469683545974,0.8364336115072645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
48,2.449495792388916,9.7165045148445,0.800014134482333,0.3128366026208952,0,0.7999811923349494,0.7999806667408557,0.7999906080608413,0.8000008892333366,0.800014134482333,0.7999765764430709,0.7999552958829057,0.7999252122251229,0.6968288312338191,0.5349757978120168,0.41806777067167883,0.32068587624339107,0.5267658525585797,0.727568850323244,0.7757799064623215,0.8364125490306233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5
