iter,wall_time_s,mass_kg,global_max_fi,global_mean_fi,n_mystran_fail,zone0_max_fi,zone1_max_fi,zone2_max_fi,zone3_max_fi,zone4_max_fi,zone5_max_fi,zone6_max_fi,zone7_max_fi,zone0_thickness_scale,zone1_thickness_scale,zone2_thickness_scale,zone3_thickness_scale,zone4_thickness_scale,zone5_thickness_scale,zone6_thickness_scale,zone7_thickness_scale,zone0_ply_0,zone0_ply_45,zone0_ply_-45,zone0_ply_90,zone1_ply_0,zone1_ply_45,zone1_ply_-45,zone1_ply_90,zone2_ply_0,zone2_ply_45,zone2_ply_-45,zone2_ply_90,zone3_ply_0,zone3_ply_45,zone3_ply_-45,zone3_ply_90,zone4_ply_0,zone4_ply_45,zone4_ply_-45,zone4_ply_90,zone5_ply_0,zone5_ply_45,zone5_ply_-45,zone5_ply_90,zone6_ply_0,zone6_ply_45,zone6_ply_-45,zone6_ply_90,zone7_ply_0,zone7_ply_45,zone7_ply_-45,zone7_ply_90,zone0_total_plies,zone1_total_plies,zone2_total_plies,zone3_total_plies,zone4_total_plies,zone5_total_plies,zone6_total_plies,zone7_total_plies
38,1.425994873046875,9.601003168287974,0.8000350764798012,0.28055009976013934,0,0.8000059677414554,0.8000065077460651,0.8000106153433553,0.7999978274158479,0.8000085721875821,0.7999993080353581,0.7999960501139729,0.8000350764798012,0.7429718489948199,0.5310751288871932,0.31388860132557067,0.3243308475627208,0.5309197960178176,0.7140160323683363,0.7300149487038247,1.1278140535700205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
39,1.4373345375061035,9.60104876673515,0.8000232697159207,0.2805434326841766,0,0.7999820290309427,0.7999924314677679,0.799981057438426,0.8000232697159207,0.8000140246448986,0.8000063401188293,0.7999984922687684,0.7998849778277538,0.7429746201597597,0.5310772889509934,0.31389068384761964,0.32433040716518363,0.5309226404828691,0.7140157235721811,0.7300131465314212,1.1278387784118138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
40,1.4278371334075928,9.60095142912543,0.8000369671764482,0.2805478180444635,0,0.7999944153590053,0.7999984785605357,0.8000076123938219,0.7999714341491926,0.7999929831841118,0.7999975704576634,0.7999934439341395,0.8000369671764482,0.7429662751760664,0.5310747767787564,0.3138869676641157,0.3243351240879581,0.5309272942338075,0.7140185529125145,0.7300124586166584,1.1277576993704161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
41,1.4333744049072266,9.600947236957875,0.8000407176197858,0.28055082440880474,0,0.8000178385164947,0.8000042611106039,0.8000091138670565,0.7999997306700822,0.799994855429371,0.8000045035088265,0.8000090388065871,0.8000407176197858,0.7429636819261176,0.5310742717799289,0.3138884610586241,0.32432933351997917,0.5309249658468864,0.7140174687010749,0.7300094673605598,1.1277837556315808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
42,1.4384915828704834,9.601014750524532,0.8000350764798012,0.280547153562001,0,0.7999942562016876,0.8000008230703867,0.799981057438426,0.799994760036321,0.7999897663109119,0.7999880096054058,0.7999926017571506,0.8000350764798012,0.7429719652823018,0.5310756861338107,0.3138902490196895,0.3243292789252337,0.5309232587337704,0.7140194784410576,0.7300135913695487,1.1278124560504323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
43,1.4664804935455322,9.600999205216564,0.8000274392949167,0.28054643331266094,0,0.7999939983427377,0.7999927251163476,0.8000103584261866,0.8000274392949167,0.8000191138208699,0.8000158752274574,0.8000140871860407,0.7998887279958445,0.7429692981066016,0.5310759593292297,0.3138865328413335,0.32432821675420775,0.5309198629190457,0.7140141275814986,0.7300102158584034,1.1278371808572036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
44,1.4652326107025146,9.600958179132043,0.8000369671764482,0.28054716319110795,0,0.799994574516339,0.799997051671919,0.8000066583554212,0.7999733373830703,0.7999897663109119,0.7999880096054058,0.799991719757977,0.8000369671764482,0.7429665112021743,0.5310735446318454,0.31388856494788436,0.32433377884020104,0.5309262053610182,0.7140212120419255,0.7300166432269799,1.1277587454175317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
45,1.4242267608642578,9.600943390388322,0.8000369671764482,0.2805483433729853,0,0.8000065439220995,0.8000005585040321,0.799981057438426,0.7999970262987098,0.7999929831841118,0.7999984392461525,0.7999943259340296,0.8000369671764482,0.7429639918567573,0.5310725660199425,0.3138898711864019,0.3243283740981369,0.5309228095274466,0.7140158611693749,0.7300128652804256,1.1277848017028647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
46,1.4982285499572754,9.60095865325236,0.8000407176197858,0.28055029854957114,0,0.8000059677414554,0.8000065730015085,0.8000100679068906,0.7999970262987098,0.7999929831841118,0.8000045035088265,0.8000081568027614,0.8000407176197858,0.7429670305433108,0.5310727513987984,0.3138861550125191,0.3243277713133216,0.5309204811601933,0.7140151646674983,0.7300102764422026,1.1278108585902147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
47,1.4222948551177979,9.601008252492415,0.8000328307380212,0.2805462879762003,0,0.799994574516339,0.7999942661968322,0.8000103584261866,0.8000305067316842,0.8000328307380212,0.8000106797380462,0.8000010984356821,0.7998849778277538,0.7429698016902785,0.5310749331125459,0.31388813012288347,0.32432716852962656,0.5309181528031511,0.7140171744009959,0.7300139980358519,1.127839559698796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
48,1.4274377822875977,9.600965936855452,0.8000369671764482,0.28054486188015554,0,0.7999944758148352,0.7999934143375169,0.7999762625822316,0.7999683668088968,0.7999728328238577,0.7999871408188828,0.79999083775952,0.8000369671764482,0.7429672823337037,0.5310730299380874,0.3138901622397752,0.3243333523808192,0.530929046824892,0.7140219403487352,0.7300144992067418,1.1277584806012324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
49,1.459263801574707,9.600918075935269,0.8000407176197858,0.2805516743247508,0,0.8000179976747727,0.8000188233616227,0.8000091138670565,0.8000019969385685,0.7999962000630558,0.8000062281595984,0.8000090388065871,0.8000407176197858,0.7429647171531794,0.5310708440207567,0.3138855054010786,0.32432694006899604,0.530920031923058,0.7140162017628273,0.7300103188514945,1.1277845368804469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
50,1.4683916568756104,9.601002882099001,0.8000350764798012,0.28055009976013934,0,0.8000059677414554,0.8000065077460651,0.8000106153433553,0.7999978274158479,0.8000085721875821,0.7999993080353581,0.7999960501139729,0.8000350764798012,0.742973074426521,0.5310770918573469,0.31388729334530807,0.3243273448571056,0.5309187710089057,0.714018981142115,0.7300144428652937,1.12781323731918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
51,1.4302482604980469,9.601048480544467,0.8000232697159207,0.2805434326841766,0,0.7999820290309427,0.7999924314677679,0.799981057438426,0.8000232697159207,0.8000140246448986,0.8000063401188293,0.7999984922687684,0.7998849778277538,0.7429758455960314,0.5310792519291311,0.31388937585867915,0.32432690446432466,0.5309216154684656,0.7140186723446846,0.7300126406941391,1.127837962143079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
52,1.4393916130065918,9.60095114284739,0.8000369671764482,0.2805489459991376,0,0.8000057098787545,0.8000030498410657,0.8000091138670565,0.7999992925650531,0.7999916385540277,0.7999897342397879,0.7999943259340296,0.8000369671764482,0.7429675005985741,0.5310767397476085,0.3138856596906606,0.32433162133615734,0.5309262692104193,0.7140215016967028,0.7300119527798529,1.127756883160362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
53,1.4019250869750977,9.600975630975192,0.8000407176197858,0.28055029854957114,0,0.8000059677414554,0.8000065730015085,0.8000100679068906,0.7999970262987098,0.7999929831841118,0.8000045035088265,0.8000081568027614,0.8000407176197858,0.7429701520075409,0.5310777520598897,0.3138874476357689,0.3243314779339553,0.5309234946408472,0.714016920463251,0.7300093639448658,1.1277829394026684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
54,1.4137277603149414,9.601025229620111,0.8000369671764482,0.28054782460454053,0,0.8000058690365766,0.8000028703887458,0.799981057438426,0.799994760036321,0.7999924138819752,0.7999975704576634,0.7999934439341395,0.8000369671764482,0.7429729231661512,0.5310799337941806,0.313889422754267,0.3243308751433713,0.5309211662705894,0.7140189302016907,0.7300130855338631,1.127811639800748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
55,1.5117590427398682,9.601039180409888,0.800030389139832,0.2805456397292587,0,0.7999825447389292,0.7999829825571743,0.8000118599006742,0.8000240708411097,0.800030389139832,0.8000124043839716,0.8000106192991048,0.7998874292149776,0.7429756485006895,0.5310808865478464,0.31388570658569326,0.3243298129671177,0.530918649001446,0.7140178459896782,0.7300100942751958,1.1278376973081785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
56,1.4231932163238525,9.60097281740203,0.8000369671764482,0.2805466345538047,0,0.7999941575000875,0.7999950206738446,0.8000061109236516,0.7999725362748797,0.7999752743473996,0.7999897557784889,0.799991719757977,0.8000369671764482,0.7429675429794934,0.5310752380237072,0.3138880332440077,0.32433469227423967,0.530928732852111,0.7140233815843808,0.7300149393974087,1.127758346323826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
57,1.4400384426116943,9.600946845436075,0.8000407176197858,0.28055082440880474,0,0.8000178385164947,0.8000042611106039,0.8000091138670565,0.7999997306700822,0.799994855429371,0.8000045035088265,0.8000090388065871,0.8000407176197858,0.7429648299871154,0.5310735852756927,0.31388923208513664,0.3243291251249674,0.5309205281274834,0.7140188099508276,0.730011161459672,1.1277844025999382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
58,1.4440293312072754,9.601014359110373,0.8000350764798012,0.28054770308687693,0,0.8000058690365766,0.8000028703887458,0.799981057438426,0.7999955611529225,0.8000034830377908,0.7999871322206329,0.7999908580737607,0.8000350764798012,0.7429731133560995,0.5310749996277463,0.3138910200505939,0.32432907053025706,0.5309188210286363,0.7140208196945855,0.7300152854782314,1.127813103035254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
59,1.4085211753845215,9.601025522563903,0.8000255360203287,0.28054592479969004,0,0.7999821277268686,0.7999961340554901,0.8000118599006742,0.8000255360203287,0.8000166722399004,0.8000124043839716,0.8000132051886749,0.7998887279958445,0.7429758386913355,0.5310759523725601,0.3138873038631096,0.32432817075079023,0.5309199767850846,0.7140150772806034,0.730011114387048,1.1278378278562091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
60,1.4185476303100586,9.60096543829863,0.8000350764798012,0.2805453839988222,0,0.7999943166574532,0.7999948249080406,0.7999768099975679,0.7999691679160145,0.7999865494434556,0.7999871408188828,0.79999083775952,0.8000350764798012,0.7429675395243861,0.5310746691787086,0.31388963053326374,0.32433334703251615,0.5309255090508476,0.714020612853841,0.7300171393461107,1.1277593923715417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
61,1.4350192546844482,9.600926793381396,0.8000369671764482,0.28055013438293064,0,0.8000174214917809,0.8000021648491825,0.8000091138670565,0.8000000936827276,0.799994855429371,0.8000019100706599,0.7999977938000424,0.8000369671764482,0.7429649004374934,0.5310729514535522,0.31388508109495405,0.3243270971118942,0.5309210457736098,0.7140148742786021,0.7300129589757449,1.1277841160150086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
62,1.4139132499694824,9.600980963637044,0.8000350764798012,0.28055009976013934,0,0.8000059677414554,0.8000065077460651,0.8000106153433553,0.7999978274158479,0.8000085721875821,0.7999993080353581,0.7999960501139729,0.8000350764798012,0.74297299016056,0.5310736700115801,0.3138868690367666,0.3243271161017987,0.5309193386730983,0.7140157266653909,0.7300119523791454,1.1278101728865162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
63,1.472874402999878,9.601026561987432,0.8000255360203287,0.28054592479969004,0,0.7999821277268686,0.7999961340554901,0.8000118599006742,0.8000255360203287,0.8000166722399004,0.8000124043839716,0.8000132051886749,0.7998887279958445,0.742975761329756,0.5310758300694466,0.31388895154732255,0.3243266757093284,0.5309221831356995,0.714015417869368,0.730010150214139,1.1278348976432342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
64,1.492095708847046,9.600966477935376,0.8000369671764482,0.2805466174862613,0,0.7999944153590053,0.7999994124920239,0.7999801034134556,0.7999939589204359,0.7999747050546534,0.7999897557784889,0.799991719757977,0.8000369671764482,0.7429674621636707,0.5310745468758906,0.31389127822969004,0.32433185196719344,0.5309277154244529,0.714020953445246,0.730016175165244,1.1277564623623484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
65,1.3983097076416016,9.600941386371293,0.8000369671764482,0.2805506662378325,0,0.8000178385164947,0.8000047051314829,0.8000091138670565,0.8000008948011187,0.8000099168322453,0.7999993080353581,0.7999960501139729,0.8000369671764482,0.7429648689095789,0.531074351869308,0.31388737487657575,0.32433062739561663,0.5309193218072376,0.7140163818272393,0.730012397221112,1.1277825185949326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
66,1.4233214855194092,9.601005693348323,0.8000407176197858,0.28055029854957114,0,0.8000059677414554,0.8000065730015085,0.8000100679068906,0.7999970262987098,0.7999929831841118,0.8000045035088265,0.8000081568027614,0.8000407176197858,0.7429731522789969,0.531075913603466,0.313889162831454,0.3243308087777467,0.5309226124558939,0.714016073030933,0.7300105950550073,1.1278085754295326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
67,1.4888546466827393,9.60105529266842,0.8000232697159207,0.2805434326841766,0,0.7999820290309427,0.7999924314677679,0.799981057438426,0.8000232697159207,0.8000140246448986,0.8000063401188293,0.7999984922687684,0.7998849778277538,0.7429759234487976,0.5310780953302042,0.3138911379607449,0.3243302059884064,0.5309202840895049,0.7140180827669873,0.7300143166502808,1.127837276480011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
68,1.4722518920898438,9.60095795505628,0.8000369671764482,0.28054716319110795,0,0.799994574516339,0.799997051671919,0.8000066583554212,0.7999733373830703,0.7999897663109119,0.7999880096054058,0.799991719757977,0.8000369671764482,0.7429675784504659,0.5310755831541528,0.3138874217718647,0.324334922908255,0.5309249378197884,0.7140209121166692,0.7300136287344153,1.1277561975465855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
69,1.4177167415618896,9.60094316621811,0.8000407176197858,0.28055082440880474,0,0.8000178385164947,0.8000042611106039,0.8000091138670565,0.7999997306700822,0.799994855429371,0.8000045035088265,0.8000090388065871,0.8000407176197858,0.74296505910143,0.5310746045384935,0.31388872800562495,0.32432951814712596,0.5309215419943242,0.7140155612463662,0.7300098508034616,1.1277822537730513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
70,1.411607265472412,9.601010679818872,0.8000350764798012,0.28054779637879074,0,0.7999938391854039,0.8000072132879085,0.7999825588841444,0.7999913916445375,0.8000042583691375,0.7999949684273889,0.7999917002507496,0.8000350764798012,0.7429733424729684,0.5310760188932616,0.3138905159682109,0.32432946355234943,0.5309198348922172,0.7140175709809801,0.7300139748146166,1.1278109541536827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
71,1.4659454822540283,9.60101350811223,0.8000274392949167,0.28054643331266094,0,0.7999939983427377,0.7999927251163476,0.8000103584261866,0.8000274392949167,0.8000191138208699,0.8000158752274574,0.8000140871860407,0.7998887279958445,0.7429704816473354,0.5310784131459025,0.3138870943426765,0.32432771858778114,0.5309212479251167,0.7140153255864463,0.7300101879815288,1.1278356789275281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
72,1.4139089584350586,9.600972482121213,0.8000369671764482,0.2805466345538047,0,0.7999941575000875,0.7999950206738446,0.8000061109236516,0.7999725362748797,0.7999752743473996,0.7999897557784889,0.799991719757977,0.8000369671764482,0.7429676947384686,0.5310759984373613,0.3138891264528625,0.3243332806652311,0.5309275903836348,0.7140224100587599,0.7300166153498598,1.127757243592308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
73,1.410468339920044,9.600946510219869,0.8000350764798012,0.28054888571976333,0,0.8000175806500752,0.8000030987826108,0.799981057438426,0.7999959241632203,0.800006699932146,0.7999984392461525,0.7999943259340296,0.8000350764798012,0.7429649817455364,0.5310743456869804,0.31389032529816674,0.3243277135401889,0.5309193856766624,0.714017838431427,0.7300128374034499,1.127783299842942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
74,1.4055202007293701,9.60098760336701,0.8000407176197858,0.28055029854957114,0,0.8000059677414554,0.8000065730015085,0.8000100679068906,0.7999970262987098,0.7999929831841118,0.8000045035088265,0.8000081568027614,0.8000407176197858,0.7429731453751376,0.5310753742394476,0.3138866091189077,0.3243268873484242,0.5309216088790744,0.7140171419276216,0.7300102485653257,1.1278080240105275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
75,1.4808857440948486,9.601037202653288,0.8000305067316842,0.2805450953285753,0,0.7999822868837301,0.7999940378034218,0.8000109058603038,0.8000305067316842,0.8000296138011511,0.7999985038325189,0.7999993742621987,0.7998849778277538,0.7429759165449126,0.5310775559639701,0.3138885842321295,0.3243262845663721,0.5309192805170865,0.7140191516666845,0.7300139701588328,1.1278367250469732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
76,1.4275386333465576,9.600964932305553,0.8000369671764482,0.2805455036802779,0,0.7999943166574532,0.7999948412218567,0.799978601971518,0.7999664635787691,0.7999760496701585,0.7999958458180533,0.7999925619349659,0.8000369671764482,0.7429676912831654,0.5310755769709783,0.3138907237477861,0.32433246840071045,0.5309291071033367,0.7140184839840372,0.7300136846604974,1.1277556461531895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
77,1.4796321392059326,9.600927755304218,0.8000407176197858,0.28055082440880474,0,0.8000178385164947,0.8000042611106039,0.8000091138670565,0.7999997306700822,0.799994855429371,0.8000045035088265,0.8000090388065871,0.8000407176197858,0.7429650521957337,0.5310738646578039,0.31388652584613175,0.324325670306786,0.5309211596488131,0.7140166301323524,0.7300102909797085,1.1277817023669154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
78,1.5113468170166016,9.600995268865685,0.8000350764798012,0.28054956125679403,0,0.7999940970443861,0.8000088196417207,0.8000106153433553,0.7999955611529225,0.800006699932146,0.7999984392461525,0.7999943259340296,0.8000350764798012,0.7429733355671951,0.5310752790106015,0.3138883137961738,0.32432561571265717,0.5309194525479355,0.7140186398699748,0.7300144149933502,1.1278104027335143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
79,1.418196201324463,9.601021564433204,0.8000255360203287,0.28054399936477303,0,0.7999944758148352,0.799990135915153,0.7999823019973717,0.8000255360203287,0.8000158969051548,0.8000080863095729,0.7999993742621987,0.7998849778277538,0.7429705944805562,0.5310782064441562,0.31389039631631516,0.32432471594277495,0.5309216757506274,0.7140179433653877,0.7300118261496313,1.1278351274952712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
80,1.4355788230895996,9.600945164691971,0.8000369671764482,0.2805489459991376,0,0.8000057098787545,0.8000030498410657,0.8000091138670565,0.7999992925650531,0.7999916385540277,0.7999897342397879,0.7999943259340296,0.8000369671764482,0.7429680292885963,0.5310749323188506,0.3138869242956533,0.3243298921693621,0.5309269507578299,0.7140215519717193,0.7300115406521345,1.1277540487163336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
81,1.450556755065918,9.600969652768637,0.8000407176197858,0.28055029854957114,0,0.8000059677414554,0.8000065730015085,0.8000100679068906,0.7999970262987098,0.7999929831841118,0.8000045035088265,0.8000081568027614,0.8000407176197858,0.7429706806994498,0.5310759446276867,0.313888712247965,0.3243297487679246,0.5309241761846961,0.7140169707379451,0.7300089518186089,1.1277801048931517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
82,1.4157981872558594,9.601019251348905,0.8000350764798012,0.28054724828739724,0,0.7999939983427377,0.8000051822782375,0.7999816048584575,0.799990590529009,0.799990541638323,0.799996714605826,0.7999934439341395,0.8000350764798012,0.7429734518600319,0.5310781263545524,0.3138906873744206,0.32432914598055435,0.5309218478114494,0.7140189804765262,0.7300126734055052,1.1278088052190973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
83,1.4391846656799316,9.601013055408561,0.8000328307380212,0.28054697012547747,0,0.7999944153590053,0.7999952490673121,0.8000118599006742,0.8000282404211788,0.8000328307380212,0.8000141290329611,0.8000123434823133,0.7998868374089788,0.7429706649400237,0.5310798464761878,0.31388707858465614,0.3243272386269977,0.5309187092796626,0.7140175143304022,0.7300096821485266,1.1278335299458322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
84,1.4551146030426025,9.600981394457259,0.8000369671764482,0.28054486188015554,0,0.7999944758148352,0.7999934143375169,0.7999762625822316,0.7999683668088968,0.7999728328238577,0.7999871408188828,0.79999083775952,0.8000369671764482,0.742968071674753,0.5310782695233112,0.3138894052531404,0.3243329630881343,0.5309296033128219,0.7140238195660238,0.7300153139370266,1.1277537620930265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
85,1.4711050987243652,9.600933533361125,0.8000407176197858,0.28055082440880474,0,0.8000178385164947,0.8000042611106039,0.8000091138670565,0.7999997306700822,0.799994855429371,0.8000045035088265,0.8000090388065871,0.8000407176197858,0.7429655064915033,0.5310760835844142,0.31388474842567443,0.3243265507840078,0.5309205884015391,0.7140180809650126,0.7300111335771138,1.1277798182632224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
86,1.453150749206543,9.601001046899697,0.8000350764798012,0.2805489121650958,0,0.7999936800280862,0.8000073927403988,0.8000106153433553,0.7999978274158479,0.8000034830377908,0.7999888783926457,0.7999943259340296,0.8000350764798012,0.7429737898680298,0.5310774979431212,0.313886536365592,0.32432649618973075,0.5309188813024982,0.7140200907067187,0.7300152575955156,1.1278085185818736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
87,1.5309746265411377,9.6010175327791,0.8000297056048855,0.28054575866293385,0,0.7999941575000875,0.799991742247166,0.8000103584261866,0.8000297056048855,0.8000191138208699,0.8000098109517176,0.8000010984356821,0.7998849778277538,0.7429708551346018,0.5310799517669175,0.3138886188739408,0.3243260557981022,0.5309200370590778,0.7140151275497862,0.7300126687488087,1.1278332433023246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
88,1.4857573509216309,9.600962469794306,0.8000350764798012,0.2805453839988222,0,0.7999943166574532,0.7999948249080406,0.7999768099975679,0.7999691679160145,0.7999865494434556,0.7999871408188828,0.79999083775952,0.8000350764798012,0.7429681421301293,0.531077210812557,0.31389065099399666,0.3243320772366444,0.5309263795031306,0.7140195057797499,0.730013169918786,1.1277521646588395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4
